WAVELENGTH,AR-AR-T-00AOI,AR-AR-T-30AOI,AR-AR-T-45AOI,AR-AR-T-55AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,DLC-AR-T-00AOI,AR-R-00AOI,AR-R-30AOI,DLC-R-00AOI
12.982,91.273201,82.740651,77.993771,72.398463,81.095615,76.443628,73.820618,69.545957,1.64388,1.426399,5.964129
12.984,91.258131,82.724289,77.977354,72.382927,81.082044,76.430048,73.807504,69.533874,1.647326,1.428042,5.969386
12.986,91.243021,82.707898,77.960912,72.367361,81.068448,76.416435,73.794358,69.521757,1.650775,1.429681,5.974611
12.988,91.227868,82.691475,77.944444,72.351763,81.054824,76.402787,73.781176,69.509604,1.654235,1.431313,5.97981
12.99,91.212676,82.675005,77.927934,72.336117,81.041128,76.389046,73.767914,69.497369,1.657702,1.432899,5.984968
12.992,91.197447,82.658488,77.911381,72.32042,81.027357,76.375211,73.754572,69.48505,1.66117,1.434435,5.990082
12.994,91.182179,82.641925,77.894787,72.304678,81.013517,76.361288,73.741155,69.472654,1.664634,1.435929,5.99515
12.996,91.166873,82.625319,77.878154,72.288892,80.999615,76.347286,73.72767,69.460189,1.668087,1.437386,6.000175
12.998,91.151529,82.608674,77.861484,72.273066,80.985657,76.333212,73.714125,69.44766,1.671524,1.438814,6.005155
13,91.136146,82.59199,77.844778,72.257203,80.971648,76.319075,73.700525,69.435076,1.67494,1.440217,6.010091
13.002,91.120726,82.575271,77.82804,72.241306,80.957596,76.304882,73.686878,69.422443,1.678328,1.441603,6.014983
13.004,91.105268,82.558518,77.81127,72.225378,80.943507,76.290641,73.67319,69.409768,1.681683,1.442976,6.01983
13.006,91.089777,82.541735,77.79447,72.209423,80.929386,76.276361,73.659468,69.397058,1.684999,1.444345,6.024631
13.008,91.074255,82.524923,77.777643,72.193444,80.91524,76.262048,73.645719,69.384319,1.688279,1.445714,6.029384
13.01,91.058698,82.508086,77.760791,72.177443,80.901074,76.247711,73.631949,69.37156,1.691532,1.44709,6.034092
13.012,91.043102,82.491225,77.743914,72.161423,80.886896,76.233358,73.618164,69.358785,1.694763,1.448479,6.038756
13.014,91.027464,82.474343,77.727016,72.145388,80.872711,76.218996,73.604372,69.346003,1.697982,1.449887,6.043378
13.016,91.01178,82.457441,77.710098,72.129341,80.858526,76.204633,73.590579,69.333221,1.701195,1.45132,6.047961
13.018,90.996046,82.440524,77.693163,72.113285,80.844346,76.190278,73.576791,69.320444,1.704411,1.452785,6.052506
13.02,90.980258,82.423592,77.676211,72.097223,80.830178,76.175936,73.563016,69.30768,1.707636,1.454287,6.057015
13.022,90.964412,82.406644,77.65924,72.081153,80.816017,76.161605,73.549248,69.294926,1.710875,1.455824,6.061485
13.024,90.948506,82.38966,77.642234,72.065056,80.801823,76.147237,73.535448,69.282142,1.714123,1.457363,6.065903
13.026,90.932545,82.372641,77.625192,72.048932,80.787596,76.132831,73.521614,69.269327,1.717375,1.458904,6.070272
13.028,90.916535,82.355589,77.608118,72.032782,80.773341,76.118392,73.507751,69.256484,1.720627,1.460448,6.074602
13.03,90.90048,82.338507,77.591013,72.016608,80.759061,76.103924,73.493863,69.243617,1.723875,1.461998,6.078898
13.032,90.884388,82.321399,77.573883,72.000414,80.744763,76.089433,73.479954,69.230731,1.727115,1.463556,6.08317
13.034,90.868263,82.304266,77.556728,71.984201,80.73045,76.074924,73.46603,69.217828,1.730344,1.465126,6.087424
13.036,90.852111,82.287112,77.539551,71.967971,80.716127,76.060401,73.452094,69.204913,1.733558,1.46671,6.091667
13.038,90.835938,82.26994,77.522357,71.951726,80.701799,76.04587,73.438151,69.191989,1.736753,1.46831,6.095908
13.04,90.819741,82.252753,77.505147,71.935468,80.687471,76.031335,73.424206,69.179061,1.739927,1.469929,6.100142
13.042,90.803516,82.235552,77.487924,71.9192,80.673146,76.016801,73.410262,69.166131,1.743084,1.47157,6.104362
13.044,90.78726,82.218342,77.470691,71.902923,80.658831,76.002273,73.396325,69.153204,1.746226,1.473234,6.108566
13.046,90.770972,82.201124,77.453451,71.886641,80.644529,75.987757,73.382399,69.140283,1.749357,1.474925,6.112753
13.048,90.75465,82.183902,77.436206,71.870353,80.630246,75.973256,73.368487,69.127372,1.752482,1.476645,6.11692
13.05,90.738291,82.166678,77.41896,71.854064,80.615985,75.958776,73.354595,69.114474,1.755604,1.478397,6.121066
13.052,90.721895,82.149456,77.401715,71.837775,80.601751,75.944321,73.340727,69.101594,1.758726,1.480182,6.125189
13.054,90.705459,82.132237,77.384474,71.821488,80.58755,75.929897,73.326887,69.088735,1.761852,1.482005,6.129287
13.056,90.688981,82.115019,77.367234,71.805198,80.573371,75.915491,73.313067,69.075887,1.764983,1.483857,6.133353
13.058,90.672463,82.097775,77.349967,71.788879,80.559164,75.901038,73.299213,69.062998,1.768107,1.485704,6.137366
13.06,90.655905,82.080506,77.332676,71.772532,80.54493,75.886541,73.285329,69.05007,1.771225,1.487549,6.141339
13.062,90.63931,82.063216,77.315364,71.756163,80.530678,75.872014,73.271425,69.037114,1.774341,1.489397,6.145285
13.064,90.622679,82.04591,77.298036,71.739776,80.516419,75.85747,73.257509,69.024141,1.777459,1.491257,6.149221
13.066,90.606015,82.028592,77.280695,71.723377,80.502162,75.842921,73.243593,69.011162,1.780582,1.493135,6.15316
13.068,90.589319,82.011265,77.263346,71.706971,80.487917,75.82838,73.229685,68.998188,1.783714,1.495038,6.157117
13.07,90.572593,81.993934,77.245993,71.690562,80.473692,75.813861,73.215795,68.985228,1.78686,1.496973,6.161107
13.072,90.55584,81.976604,77.22864,71.674156,80.459497,75.799376,73.201933,68.972293,1.790021,1.498946,6.165144
13.074,90.539059,81.959277,77.211291,71.657759,80.445341,75.784938,73.188109,68.959394,1.793191,1.500965,6.169208
13.076,90.52225,81.941959,77.193951,71.641374,80.431234,75.770559,73.174331,68.946542,1.796365,1.503036,6.173278
13.078,90.505412,81.924654,77.176623,71.625007,80.417186,75.756253,73.16061,68.933746,1.799544,1.505166,6.177362
13.08,90.488541,81.907365,77.159311,71.608663,80.403205,75.742032,73.146955,68.921018,1.802734,1.507362,6.181468
13.082,90.471638,81.890096,77.14202,71.592347,80.3893,75.727909,73.133376,68.908368,1.805938,1.509631,6.185601
13.084,90.454698,81.872852,77.124755,71.576064,80.375482,75.713897,73.119882,68.895805,1.809159,1.511979,6.18977
13.086,90.437722,81.855638,77.107517,71.559819,80.361759,75.700007,73.106483,68.883342,1.812402,1.514414,6.193983
13.088,90.420707,81.838456,77.090313,71.543617,80.348141,75.686254,73.093187,68.870987,1.815669,1.516941,6.198245
13.09,90.403649,81.821307,77.073142,71.52746,80.334633,75.672645,73.080002,68.858748,1.818964,1.519568,6.202565
13.092,90.38654,81.804172,77.055985,71.51133,80.321214,75.659154,73.066905,68.846603,1.822288,1.52229,6.206946
13.094,90.369385,81.787047,77.038838,71.495223,80.307878,75.64577,73.053889,68.834544,1.825636,1.525101,6.211379
13.096,90.352191,81.769935,77.021703,71.47914,80.29462,75.632489,73.04095,68.822565,1.829005,1.527995,6.215856
13.098,90.334965,81.752835,77.004582,71.46308,80.281437,75.619303,73.028083,68.810663,1.832392,1.530965,6.220367
13.1,90.317715,81.73575,76.987474,71.447042,80.268323,75.606206,73.015285,68.798831,1.835792,1.534007,6.224903
13.102,90.300448,81.71868,76.970382,71.431026,80.255275,75.593192,73.002552,68.787064,1.839203,1.537115,6.229456
13.104,90.283171,81.701627,76.953306,71.415031,80.242288,75.580255,72.989879,68.775358,1.84262,1.540281,6.234015
13.106,90.265892,81.684591,76.936248,71.399057,80.229359,75.567389,72.977261,68.763708,1.84604,1.5435,6.238573
13.108,90.248598,81.667574,76.919209,71.383104,80.216484,75.554587,72.964696,68.752108,1.849465,1.546767,6.243135
13.11,90.231271,81.650577,76.902189,71.36717,80.203658,75.541843,72.952179,68.740554,1.852904,1.550075,6.247719
13.112,90.21392,81.6336,76.885191,71.351256,80.190877,75.529152,72.939705,68.72904,1.856354,1.553419,6.25232
13.114,90.196555,81.616646,76.868214,71.335361,80.178137,75.516507,72.927272,68.717561,1.859813,1.556792,6.256935
13.116,90.179183,81.599714,76.851261,71.319485,80.165434,75.503902,72.914873,68.706113,1.863279,1.56019,6.26156
13.118,90.161815,81.582807,76.834331,71.303626,80.152764,75.491331,72.902507,68.694691,1.866751,1.563605,6.266192
13.12,90.144459,81.565925,76.817428,71.287785,80.140123,75.478788,72.890168,68.683289,1.870226,1.567032,6.270827
13.122,90.127124,81.54907,76.80055,71.271962,80.127506,75.466266,72.877852,68.671903,1.873703,1.570465,6.275461
13.124,90.109817,81.532242,76.783699,71.256155,80.114912,75.453762,72.865557,68.660529,1.877182,1.573901,6.280093
13.126,90.092519,81.515431,76.766863,71.240365,80.102362,75.441303,72.853299,68.649189,1.880666,1.577365,6.284728
13.128,90.075226,81.498636,76.750041,71.224591,80.08986,75.428898,72.841084,68.63789,1.884157,1.580866,6.289371
13.13,90.057942,81.481859,76.733233,71.208835,80.077405,75.416543,72.828911,68.62663,1.887654,1.584402,6.294018
13.132,90.04067,81.465099,76.716442,71.193097,80.064996,75.404239,72.81678,68.615408,1.891153,1.587972,6.298668
13.134,90.023413,81.44836,76.69967,71.177378,80.052631,75.391983,72.804688,68.604223,1.894654,1.591574,6.303319
13.136,90.006176,81.431642,76.682919,71.161676,80.040307,75.379774,72.792637,68.593075,1.898155,1.595206,6.30797
13.138,89.988961,81.414947,76.66619,71.145994,80.028023,75.36761,72.780625,68.581961,1.901654,1.598867,6.312618
13.14,89.971772,81.398275,76.649487,71.130332,80.015776,75.355489,72.768651,68.57088,1.905149,1.602555,6.317262
13.142,89.954609,81.381629,76.632811,71.11469,80.003567,75.34341,72.756715,68.559832,1.908639,1.606268,6.321901
13.144,89.937464,81.365009,76.616163,71.099068,79.991391,75.331371,72.744816,68.548816,1.912128,1.610006,6.326538
13.146,89.920337,81.348416,76.599546,71.083466,79.979249,75.319372,72.732954,68.53783,1.915616,1.613766,6.331175
13.148,89.90323,81.331853,76.582962,71.067886,79.967137,75.307409,72.721127,68.526872,1.919103,1.617546,6.335809
13.15,89.886145,81.31532,76.566413,71.052328,79.955054,75.295482,72.709335,68.515943,1.92259,1.621346,6.340443
13.152,89.869084,81.298819,76.5499,71.036792,79.942998,75.283589,72.697577,68.505041,1.926074,1.625164,6.345075
13.154,89.852049,81.282351,76.533427,71.021278,79.930968,75.271728,72.685853,68.494164,1.929558,1.628998,6.349705
13.156,89.83504,81.265917,76.516993,71.005788,79.918962,75.259898,72.674162,68.483312,1.933041,1.632847,6.354334
13.158,89.818061,81.249519,76.500603,70.990321,79.906977,75.248097,72.662503,68.472483,1.936523,1.636708,6.358962
13.16,89.801104,81.233152,76.484251,70.974877,79.895028,75.236344,72.650887,68.46169,1.940004,1.640604,6.363593
13.162,89.784167,81.216814,76.467935,70.959457,79.883124,75.224648,72.639321,68.450942,1.943483,1.644546,6.368229
13.164,89.767251,81.200503,76.451653,70.944059,79.871261,75.213006,72.627802,68.440234,1.946962,1.648531,6.372867
13.166,89.750362,81.184222,76.435405,70.928684,79.859437,75.201414,72.616326,68.429565,1.95044,1.652552,6.377503
13.168,89.733503,81.167969,76.419191,70.913331,79.847649,75.189866,72.604891,68.418929,1.953916,1.656602,6.382133
13.17,89.716676,81.151745,76.40301,70.898,79.835893,75.178358,72.593493,68.408325,1.957392,1.660677,6.386755
13.172,89.699886,81.135549,76.386861,70.882689,79.824166,75.166885,72.582129,68.397748,1.960866,1.664771,6.391364
13.174,89.683136,81.119384,76.370745,70.867399,79.812466,75.155442,72.570797,68.387195,1.964339,1.668878,6.395956
13.176,89.666427,81.103247,76.354661,70.852129,79.800788,75.144026,72.559493,68.376664,1.967812,1.672992,6.400531
13.178,89.649746,81.087141,76.338608,70.836879,79.789131,75.13263,72.548214,68.36615,1.971287,1.677108,6.405095
13.18,89.633092,81.071064,76.322585,70.821648,79.777491,75.121252,72.536956,68.355651,1.974764,1.68122,6.409651
13.182,89.616471,81.055017,76.306594,70.806435,79.765865,75.109886,72.525718,68.345163,1.97824,1.685322,6.414196
13.184,89.599888,81.039,76.290632,70.791241,79.75425,75.098527,72.514495,68.334682,1.981714,1.689409,6.418729
13.186,89.583347,81.023014,76.274699,70.776065,79.742642,75.087171,72.503286,68.324207,1.985185,1.693475,6.423247
13.188,89.566856,81.007059,76.258795,70.760906,79.731039,75.075813,72.492086,68.313733,1.988651,1.697513,6.42775
13.19,89.550417,80.991134,76.24292,70.745764,79.719438,75.064449,72.480892,68.303256,1.992109,1.70152,6.432235
13.192,89.534038,80.975241,76.227073,70.730639,79.707836,75.053075,72.469702,68.292775,1.995558,1.705489,6.436701
13.194,89.517716,80.959378,76.211254,70.715532,79.696241,75.041699,72.458524,68.282297,1.999,1.709426,6.441151
13.196,89.501438,80.943548,76.195462,70.70045,79.684684,75.030361,72.447386,68.271853,2.002438,1.713361,6.445595
13.198,89.485205,80.92775,76.179699,70.685391,79.673161,75.019056,72.436286,68.261439,2.005873,1.717295,6.450028
13.2,89.469023,80.911983,76.163964,70.670355,79.661667,75.007779,72.425219,68.251052,2.009302,1.721224,6.454447
13.202,89.452893,80.896247,76.148258,70.65534,79.650197,74.996524,72.414179,68.240684,2.012723,1.725146,6.458844
13.204,89.436819,80.880541,76.132582,70.640345,79.638746,74.985286,72.403162,68.230332,2.016135,1.729058,6.463217
13.206,89.420805,80.864865,76.116935,70.625368,79.627307,74.974057,72.392163,68.21999,2.019537,1.732959,6.467558
13.208,89.404854,80.849218,76.101318,70.610408,79.615876,74.962834,72.381177,68.209652,2.022925,1.736844,6.471863
13.21,89.38897,80.833601,76.085732,70.595465,79.604446,74.951608,72.370198,68.199314,2.0263,1.740712,6.476127
13.212,89.373144,80.818012,76.070178,70.580535,79.593014,74.940376,72.359222,68.188971,2.029663,1.744561,6.480355
13.214,89.357368,80.802451,76.054654,70.56562,79.581573,74.929131,72.348244,68.178617,2.033019,1.748387,6.484555
13.216,89.341646,80.786917,76.039162,70.550716,79.570117,74.917867,72.337258,68.168247,2.036365,1.752187,6.488725
13.218,89.325985,80.771411,76.023703,70.535822,79.558642,74.906579,72.326261,68.157856,2.0397,1.755961,6.492864
13.22,89.310389,80.755932,76.008276,70.520939,79.547143,74.89526,72.315247,68.147439,2.043022,1.759704,6.49697
13.222,89.294864,80.740479,75.992882,70.506063,79.535613,74.883905,72.304211,68.136991,2.04633,1.763414,6.501041
13.224,89.279414,80.725051,75.977522,70.491194,79.524048,74.872509,72.293148,68.126507,2.049621,1.767089,6.505075
13.226,89.264044,80.70965,75.962196,70.47633,79.512442,74.861065,72.282054,68.115981,2.052895,1.770727,6.509072
13.228,89.24876,80.694272,75.946903,70.461471,79.50079,74.849567,72.270922,68.105408,2.056148,1.774324,6.513028
13.23,89.233566,80.678916,75.931643,70.446603,79.489082,74.838005,72.259747,68.094775,2.059372,1.777887,6.516938
13.232,89.218458,80.663579,75.916413,70.431727,79.47732,74.826382,72.248531,68.084084,2.062569,1.781419,6.520803
13.234,89.203429,80.648265,75.901215,70.416846,79.465513,74.814706,72.23728,68.073344,2.065745,1.78492,6.524629
13.236,89.188472,80.632973,75.886048,70.401964,79.453668,74.802985,72.226001,68.062563,2.068908,1.788392,6.528421
13.238,89.17358,80.617706,75.870913,70.387087,79.441792,74.791227,72.2147,68.051748,2.072063,1.791836,6.532183
13.24,89.158746,80.602465,75.855809,70.372218,79.429893,74.779441,72.203384,68.040908,2.075219,1.795252,6.535922
13.242,89.143963,80.587252,75.840738,70.357361,79.417978,74.767634,72.19206,68.030052,2.078382,1.798641,6.539641
13.244,89.129225,80.572068,75.825698,70.342521,79.406055,74.755815,72.180732,68.019186,2.081558,1.802004,6.543347
13.246,89.114529,80.556914,75.810691,70.327702,79.394131,74.743992,72.169409,68.008319,2.08475,1.805342,6.54704
13.248,89.099895,80.541792,75.795716,70.312908,79.382214,74.732172,72.158096,67.99746,2.087943,1.808656,6.5507
13.25,89.085321,80.526704,75.780775,70.298143,79.37031,74.720364,72.146799,67.986615,2.091134,1.811947,6.554329
13.252,89.070804,80.51165,75.765866,70.283412,79.358428,74.708576,72.135525,67.975794,2.094328,1.815216,6.557935
13.254,89.056338,80.496633,75.75099,70.268718,79.346575,74.696816,72.124281,67.965005,2.097528,1.818463,6.561523
13.256,89.041918,80.481653,75.736147,70.254066,79.334757,74.685092,72.113072,67.954254,2.100737,1.821689,6.565101
13.258,89.027539,80.466712,75.721338,70.239461,79.322983,74.673411,72.101904,67.943551,2.103959,1.824895,6.568676
13.26,89.013196,80.451813,75.706562,70.224905,79.31126,74.661782,72.090785,67.932903,2.107197,1.828083,6.572253
13.262,88.998883,80.436955,75.69182,70.210405,79.299596,74.650213,72.07972,67.922318,2.110454,1.831252,6.575841
13.264,88.984598,80.422138,75.677111,70.195954,79.287982,74.638698,72.068705,67.91179,2.113732,1.834401,6.579439
13.266,88.970348,80.407356,75.662432,70.181531,79.276386,74.627201,72.057711,67.901285,2.117028,1.837524,6.583033
13.268,88.956135,80.392608,75.647782,70.167136,79.264807,74.61572,72.046737,67.890801,2.12034,1.84062,6.586624
13.27,88.94196,80.377895,75.633164,70.152771,79.253246,74.604259,72.035784,67.88034,2.123666,1.843692,6.590213
13.272,88.927825,80.363216,75.618577,70.138438,79.241705,74.592817,72.024854,67.869902,2.127004,1.846739,6.593803
13.274,88.913732,80.348573,75.604021,70.124137,79.230187,74.581397,72.013948,67.85949,2.130354,1.849763,6.597395
13.276,88.899682,80.333964,75.589499,70.109872,79.218692,74.569999,72.003067,67.849104,2.133712,1.852765,6.60099
13.278,88.885677,80.319391,75.575009,70.095643,79.207224,74.558626,71.992213,67.838745,2.137078,1.855746,6.60459
13.28,88.871719,80.304853,75.560553,70.081451,79.195783,74.547278,71.981386,67.828415,2.140449,1.858707,6.608197
13.282,88.857806,80.290351,75.546132,70.0673,79.184372,74.535958,71.970588,67.818115,2.143822,1.86165,6.611814
13.284,88.843937,80.275885,75.531745,70.05319,79.172992,74.524666,71.95982,67.807847,2.147193,1.864575,6.615442
13.286,88.830112,80.261454,75.517394,70.039122,79.161645,74.513405,71.949084,67.79761,2.150567,1.867483,6.619077
13.288,88.81633,80.24706,75.503079,70.025099,79.150334,74.502175,71.93838,67.787407,2.15395,1.870375,6.622716
13.29,88.802591,80.232702,75.488801,70.011123,79.13906,74.490977,71.92771,67.77724,2.157347,1.873253,6.626356
13.292,88.788895,80.218381,75.47456,69.997194,79.127824,74.479814,71.917075,67.767108,2.160762,1.876118,6.629993
13.294,88.775242,80.204096,75.460357,69.983315,79.11663,74.468687,71.906476,67.757013,2.164201,1.87897,6.633624
13.296,88.761633,80.189848,75.446193,69.969486,79.105477,74.457597,71.895914,67.746957,2.167668,1.88181,6.637245
13.298,88.748067,80.175638,75.432067,69.95571,79.094369,74.446546,71.885392,67.736941,2.171168,1.88464,6.640854
13.3,88.734551,80.16146,75.417978,69.941975,79.083284,74.435508,71.874889,67.726943,2.1747,1.887452,6.644444
13.302,88.721088,80.147311,75.403923,69.92827,79.072208,74.424471,71.864394,67.71695,2.178258,1.890241,6.648015
13.304,88.707672,80.133194,75.389902,69.9146,79.061146,74.413439,71.853913,67.706969,2.181841,1.893008,6.651574
13.306,88.694298,80.11911,75.375915,69.900967,79.050104,74.402419,71.84345,67.697005,2.185448,1.895754,6.655129
13.308,88.680962,80.105059,75.361964,69.887372,79.039087,74.391419,71.833011,67.687064,2.189075,1.898483,6.658684
13.31,88.667658,80.091043,75.348048,69.87382,79.028101,74.380445,71.8226,67.677151,2.192722,1.901194,6.662248
13.312,88.654382,80.077062,75.334168,69.860312,79.01715,74.369503,71.812221,67.667273,2.196388,1.90389,6.665826
13.314,88.641128,80.063119,75.320324,69.846852,79.006241,74.3586,71.801881,67.657434,2.200069,1.906573,6.669425
