WAVELENGTH,Normal,20 deg,Normal,20 deg
15.986,3.117973,2.417103,2.523739,2.219828
15.988,3.120173,2.416859,2.527113,2.219563
15.99,3.122447,2.416713,2.530477,2.219449
15.992,3.124794,2.416663,2.53383,2.219485
15.994,3.127214,2.416709,2.537175,2.219672
15.996,3.129708,2.416851,2.540512,2.220009
15.998,3.132276,2.417088,2.543843,2.220496
16,3.134918,2.417421,2.547168,2.221131
16.002,3.137633,2.417848,2.550489,2.221915
16.004,3.140422,2.41837,2.553807,2.222847
16.006,3.143286,2.418986,2.557123,2.223926
16.008,3.146223,2.419695,2.560437,2.225153
16.01,3.149235,2.420498,2.563752,2.226527
16.012,3.152321,2.421394,2.567067,2.228046
16.014,3.155481,2.422383,2.570385,2.229712
16.016,3.158715,2.423464,2.573707,2.231523
16.018,3.162024,2.424638,2.577032,2.233479
16.02,3.165408,2.425903,2.580363,2.235579
16.022,3.168866,2.427259,2.583701,2.237824
16.024,3.172399,2.428706,2.587046,2.240212
16.026,3.176008,2.430245,2.590401,2.242745
16.028,3.179756,2.431904,2.593781,2.245497
16.03,3.183665,2.433693,2.597191,2.248496
16.032,3.187723,2.435607,2.600628,2.251728
16.034,3.191919,2.437641,2.604088,2.255178
16.036,3.19624,2.43979,2.607566,2.258834
16.038,3.200674,2.442049,2.611058,2.262681
16.04,3.205211,2.444413,2.614561,2.266705
16.042,3.209836,2.446875,2.618069,2.270894
16.044,3.21454,2.449432,2.621579,2.275232
16.046,3.219309,2.452078,2.625087,2.279706
16.048,3.224133,2.454807,2.628588,2.284303
16.05,3.228998,2.457615,2.63208,2.289009
16.052,3.233894,2.460497,2.635556,2.29381
16.054,3.238809,2.463447,2.639015,2.298693
16.056,3.24373,2.46646,2.64245,2.303643
16.058,3.248647,2.469531,2.645859,2.308648
16.06,3.253546,2.472655,2.649237,2.313694
16.062,3.258418,2.475827,2.652581,2.318766
16.064,3.263249,2.479041,2.655886,2.323852
16.066,3.268028,2.482294,2.659148,2.328938
16.068,3.272744,2.485579,2.662363,2.334011
16.07,3.277385,2.488891,2.665527,2.339057
16.072,3.281939,2.492226,2.668636,2.344062
16.074,3.286395,2.495578,2.671686,2.349014
16.076,3.29074,2.498942,2.674674,2.353898
16.078,3.294973,2.502318,2.677597,2.358712
16.08,3.299165,2.505738,2.68048,2.363539
16.082,3.303333,2.509209,2.683328,2.3684
16.084,3.307477,2.512732,2.686141,2.373293
16.086,3.311595,2.516304,2.68892,2.378217
16.088,3.315688,2.519926,2.691664,2.383171
16.09,3.319754,2.523598,2.694373,2.388156
16.092,3.323794,2.527318,2.697048,2.393169
16.094,3.327807,2.531086,2.699689,2.398211
16.096,3.331793,2.534902,2.702296,2.40328
16.098,3.33575,2.538764,2.704868,2.408375
16.1,3.339679,2.542673,2.707406,2.413496
16.102,3.343578,2.546628,2.709911,2.418642
16.104,3.347448,2.550628,2.712382,2.423813
16.106,3.351288,2.554673,2.714818,2.429006
16.108,3.355097,2.558762,2.717222,2.434222
16.11,3.358875,2.562894,2.719591,2.43946
16.112,3.362621,2.56707,2.721927,2.444718
16.114,3.366335,2.571288,2.72423,2.449997
16.116,3.370017,2.575548,2.7265,2.455295
16.118,3.373665,2.579849,2.728736,2.460611
16.12,3.37728,2.584191,2.730939,2.465945
16.122,3.380861,2.588573,2.733109,2.471296
16.124,3.384407,2.592995,2.735246,2.476664
16.126,3.387918,2.597456,2.73735,2.482046
16.128,3.391393,2.601956,2.739422,2.487443
16.13,3.394845,2.606504,2.741463,2.492874
16.132,3.398349,2.611162,2.743489,2.498459
16.134,3.401908,2.615932,2.745501,2.504203
16.136,3.40551,2.620805,2.747496,2.510086
16.138,3.409143,2.62577,2.749471,2.516089
16.14,3.412794,2.630818,2.751424,2.522192
16.142,3.416452,2.63594,2.753352,2.528377
16.144,3.420105,2.641124,2.755253,2.534624
16.146,3.42374,2.646362,2.757124,2.540914
16.148,3.427346,2.651644,2.758962,2.547227
16.15,3.430911,2.65696,2.760766,2.553545
16.152,3.434422,2.6623,2.762531,2.559847
16.154,3.437868,2.667655,2.764257,2.566116
16.156,3.441236,2.673016,2.765939,2.572332
16.158,3.444516,2.678371,2.767577,2.578476
16.16,3.447694,2.683713,2.769167,2.584528
16.162,3.45076,2.68903,2.770706,2.590471
16.164,3.453701,2.694314,2.772192,2.596284
16.166,3.456505,2.699555,2.773623,2.601949
16.168,3.45916,2.704743,2.774997,2.607447
16.17,3.461656,2.709869,2.776309,2.612759
16.172,3.463979,2.714923,2.777559,2.617866
16.174,3.466119,2.719896,2.778744,2.62275
16.176,3.468063,2.724778,2.77986,2.627391
16.178,3.4698,2.729559,2.780906,2.631771
16.18,3.471318,2.734231,2.781879,2.63587
16.182,3.472609,2.738789,2.782777,2.639681
16.184,3.473716,2.743286,2.783609,2.643288
16.186,3.474654,2.747736,2.784378,2.646718
16.188,3.475428,2.752141,2.785085,2.649977
16.19,3.476043,2.7565,2.785731,2.653068
16.192,3.476503,2.760816,2.786318,2.655996
16.194,3.476814,2.765087,2.786846,2.658765
16.196,3.47698,2.769316,2.787317,2.66138
16.198,3.477006,2.773502,2.787732,2.663846
16.2,3.476897,2.777646,2.788092,2.666165
16.202,3.476658,2.78175,2.788399,2.668343
16.204,3.476292,2.785813,2.788653,2.670385
16.206,3.475806,2.789836,2.788856,2.672293
16.208,3.475204,2.79382,2.789009,2.674074
16.21,3.474491,2.797766,2.789113,2.675731
16.212,3.473671,2.801674,2.789169,2.677268
16.214,3.472749,2.805545,2.789179,2.678689
16.216,3.47173,2.80938,2.789143,2.68
16.218,3.470619,2.813179,2.789063,2.681204
16.22,3.46942,2.816943,2.78894,2.682306
16.222,3.468138,2.820672,2.788775,2.683309
16.224,3.466778,2.824367,2.788569,2.684219
16.226,3.465344,2.82803,2.788324,2.685039
16.228,3.463841,2.83166,2.78804,2.685774
16.23,3.462275,2.835258,2.787719,2.686428
16.232,3.460649,2.838824,2.787362,2.687005
16.234,3.458967,2.842361,2.786969,2.687508
16.236,3.457144,2.845872,2.786519,2.687875
16.238,3.455131,2.849359,2.785998,2.688068
16.24,3.452943,2.852822,2.78541,2.688096
16.242,3.450591,2.856257,2.784758,2.687969
16.244,3.448089,2.859665,2.784046,2.687696
16.246,3.44545,2.863043,2.783278,2.687284
16.248,3.442686,2.86639,2.782457,2.686744
16.25,3.439809,2.869705,2.781586,2.686085
16.252,3.436834,2.872985,2.78067,2.685314
16.254,3.433772,2.876229,2.779711,2.684442
16.256,3.430636,2.879436,2.778713,2.683476
16.258,3.427439,2.882604,2.77768,2.682427
16.26,3.424194,2.885732,2.776615,2.681302
16.262,3.420913,2.888818,2.775521,2.68011
16.264,3.41761,2.891861,2.774403,2.678861
16.266,3.414295,2.894859,2.773263,2.677563
16.268,3.410983,2.897811,2.772106,2.676225
16.27,3.407686,2.900714,2.770933,2.674856
16.272,3.404416,2.903568,2.76975,2.673465
16.274,3.401186,2.906372,2.768559,2.67206
16.276,3.398008,2.909122,2.767364,2.67065
16.278,3.394896,2.911819,2.766169,2.669243
16.28,3.39186,2.914461,2.764976,2.66785
16.282,3.388915,2.917046,2.76379,2.666478
16.284,3.386073,2.919572,2.762613,2.665135
16.286,3.383345,2.922038,2.761449,2.663832
16.288,3.380715,2.924444,2.760292,2.662552
16.29,3.378098,2.926791,2.759113,2.66123
16.292,3.375489,2.92908,2.757911,2.659863
16.294,3.372891,2.931313,2.756688,2.658453
16.296,3.370305,2.933491,2.755445,2.657004
16.298,3.367732,2.935616,2.754183,2.655517
16.3,3.365174,2.937689,2.752904,2.653995
16.302,3.362633,2.939711,2.751609,2.65244
16.304,3.360111,2.941683,2.7503,2.650857
16.306,3.357609,2.943607,2.748978,2.649246
16.308,3.355129,2.945484,2.747645,2.64761
16.31,3.352672,2.947316,2.746302,2.645953
16.312,3.350241,2.949104,2.74495,2.644277
16.314,3.347837,2.950848,2.743591,2.642583
16.316,3.345462,2.952551,2.742226,2.640876
16.318,3.343117,2.954213,2.740856,2.639157
16.32,3.340805,2.955836,2.739483,2.637428
16.322,3.338526,2.957422,2.738109,2.635694
16.324,3.336282,2.958971,2.736735,2.633955
16.326,3.334076,2.960485,2.735361,2.632215
16.328,3.331908,2.961965,2.733991,2.630476
16.33,3.32978,2.963413,2.732624,2.62874
16.332,3.327695,2.964829,2.731262,2.627011
16.334,3.325654,2.966215,2.729907,2.62529
16.336,3.323657,2.967573,2.72856,2.623581
16.338,3.321708,2.968903,2.727222,2.621885
16.34,3.319808,2.970207,2.725896,2.620206
16.342,3.317882,2.971474,2.724555,2.618481
16.344,3.315885,2.972694,2.723184,2.61667
16.346,3.31383,2.97387,2.721785,2.614783
16.348,3.311729,2.975002,2.720364,2.612832
16.35,3.309598,2.976092,2.718924,2.610825
16.352,3.30745,2.977142,2.717468,2.608775
16.354,3.305298,2.978151,2.716002,2.606691
16.356,3.303156,2.979123,2.714528,2.604584
16.358,3.301037,2.980057,2.71305,2.602465
16.36,3.298956,2.980956,2.711573,2.600343
16.362,3.296926,2.98182,2.7101,2.59823
16.364,3.29496,2.982651,2.708636,2.596135
16.366,3.293073,2.98345,2.707183,2.59407
16.368,3.291276,2.984219,2.705747,2.592044
16.37,3.289585,2.984958,2.70433,2.590068
16.372,3.288012,2.985669,2.702937,2.588153
16.374,3.286571,2.986354,2.701571,2.586308
16.376,3.285275,2.987012,2.700237,2.584544
16.378,3.284138,2.987647,2.698937,2.582872
16.38,3.283174,2.988259,2.697677,2.581301
16.382,3.282394,2.988848,2.69646,2.579843
16.384,3.281814,2.989418,2.695289,2.578506
16.386,3.281446,2.989968,2.694168,2.577302
16.388,3.281304,2.9905,2.693102,2.576241
16.39,3.281401,2.991015,2.692094,2.575333
16.392,3.281749,2.991515,2.691148,2.574588
16.394,3.282361,2.991999,2.690266,2.574013
16.396,3.283199,2.992448,2.689429,2.573571
16.398,3.284241,2.992855,2.688628,2.573242
16.4,3.28548,2.993223,2.687864,2.573023
16.402,3.28691,2.993554,2.687136,2.572911
16.404,3.288525,2.99385,2.686444,2.572901
16.406,3.290317,2.994113,2.685786,2.572992
16.408,3.292281,2.994347,2.685164,2.573179
16.41,3.294409,2.994552,2.684576,2.573459
16.412,3.296696,2.994731,2.684021,2.57383
16.414,3.299133,2.994887,2.683501,2.574287
16.416,3.301716,2.995022,2.683014,2.574827
16.418,3.304437,2.995137,2.68256,2.575448
16.42,3.30729,2.995236,2.682138,2.576145
16.422,3.310268,2.99532,2.681749,2.576916
16.424,3.313365,2.995392,2.681391,2.577758
16.426,3.316575,2.995453,2.681065,2.578666
16.428,3.31989,2.995507,2.68077,2.579639
16.43,3.323305,2.995555,2.680505,2.580672
16.432,3.326812,2.995599,2.680271,2.581762
16.434,3.330406,2.995643,2.680067,2.582906
16.436,3.33408,2.995687,2.679892,2.584101
16.438,3.337828,2.995734,2.679747,2.585344
16.44,3.341642,2.995787,2.67963,2.586632
16.442,3.345518,2.995847,2.679542,2.58796
16.444,3.349447,2.995917,2.679482,2.589327
16.446,3.353425,2.995999,2.679449,2.590728
16.448,3.357449,2.996092,2.679445,2.592164
16.45,3.361599,2.996168,2.679472,2.593681
16.452,3.365896,2.996216,2.679534,2.595291
16.454,3.370332,2.996241,2.679629,2.596989
16.456,3.374901,2.996246,2.679757,2.59877
16.458,3.379595,2.996233,2.679917,2.600631
16.46,3.384409,2.996205,2.680109,2.602566
16.462,3.389335,2.996165,2.680332,2.60457
16.464,3.394366,2.996116,2.680586,2.606641
16.466,3.399495,2.99606,2.68087,2.608772
16.468,3.404717,2.996002,2.681185,2.610959
16.47,3.410023,2.995943,2.681528,2.613198
16.472,3.415408,2.995886,2.681901,2.615484
16.474,3.420864,2.995835,2.682302,2.617813
16.476,3.426384,2.995792,2.682731,2.620181
16.478,3.431963,2.99576,2.683188,2.622582
16.48,3.437593,2.995742,2.683671,2.625012
16.482,3.443268,2.99574,2.684181,2.627468
16.484,3.44898,2.995758,2.684718,2.629943
16.486,3.454723,2.995799,2.685279,2.632435
16.488,3.460491,2.995864,2.685866,2.634938
16.49,3.466276,2.995958,2.686478,2.637448
16.492,3.472073,2.996082,2.687114,2.63996
16.494,3.477874,2.996241,2.687773,2.642471
16.496,3.483673,2.996435,2.688456,2.644975
16.498,3.489462,2.996669,2.689161,2.647469
16.5,3.495236,2.996946,2.689889,2.649947
16.502,3.50099,2.997266,2.690638,2.652406
16.504,3.506781,2.997611,2.691413,2.654879
16.506,3.512637,2.99797,2.692214,2.65738
16.508,3.518556,2.998344,2.693043,2.65991
16.51,3.524532,2.998734,2.693897,2.662465
16.512,3.530561,2.99914,2.694778,2.665046
16.514,3.536639,2.999564,2.695686,2.667649
16.516,3.542762,3.000007,2.696619,2.670274
16.518,3.548925,3.000469,2.697577,2.672918
16.52,3.555124,3.000952,2.698562,2.675581
16.522,3.561356,3.001457,2.699571,2.67826
16.524,3.567615,3.001983,2.700606,2.680955
16.526,3.573897,3.002533,2.701666,2.683662
16.528,3.580199,3.003108,2.702751,2.686382
16.53,3.586516,3.003708,2.70386,2.689112
16.532,3.592843,3.004333,2.704993,2.691851
16.534,3.599177,3.004986,2.706151,2.694597
16.536,3.605514,3.005667,2.707333,2.697348
16.538,3.611848,3.006377,2.708539,2.700104
16.54,3.618177,3.007117,2.709768,2.702861
16.542,3.624495,3.007888,2.711021,2.70562
16.544,3.630799,3.00869,2.712297,2.708378
16.546,3.637084,3.009525,2.713597,2.711134
16.548,3.643347,3.010394,2.714919,2.713886
16.55,3.649582,3.011297,2.716264,2.716632
16.552,3.655787,3.012235,2.717632,2.719372
16.554,3.661956,3.01321,2.719022,2.722103
16.556,3.668086,3.014223,2.720434,2.724824
16.558,3.674226,3.015259,2.721877,2.727564
16.56,3.680461,3.016298,2.723365,2.730373
16.562,3.686778,3.017342,2.724896,2.733241
16.564,3.693167,3.018396,2.726466,2.736163
16.566,3.699614,3.019461,2.728074,2.739129
16.568,3.706108,3.020541,2.729716,2.742131
16.57,3.712635,3.02164,2.73139,2.745162
16.572,3.719185,3.022762,2.733094,2.748214
16.574,3.725744,3.023908,2.734824,2.751278
16.576,3.732301,3.025083,2.736578,2.754347
16.578,3.738843,3.02629,2.738354,2.757412
16.58,3.745358,3.027532,2.740149,2.760466
16.582,3.751834,3.028813,2.74196,2.763501
16.584,3.758259,3.030135,2.743784,2.766509
16.586,3.76462,3.031502,2.74562,2.769482
16.588,3.770906,3.032918,2.747464,2.772412
16.59,3.777105,3.034384,2.749314,2.775291
16.592,3.783204,3.035906,2.751168,2.778112
16.594,3.789191,3.037486,2.753022,2.780866
16.596,3.795054,3.039127,2.754874,2.783546
16.598,3.800782,3.040832,2.756722,2.786143
16.6,3.806362,3.042605,2.758563,2.788651
16.602,3.811783,3.04445,2.760394,2.79106
16.604,3.817032,3.046368,2.762214,2.793365
16.606,3.822097,3.048364,2.764018,2.795555
16.608,3.826967,3.05044,2.765806,2.797625
16.61,3.831629,3.0526,2.767573,2.799566
16.612,3.836076,3.054849,2.769319,2.801372
16.614,3.840353,3.057204,2.77105,2.803075
16.616,3.844476,3.059664,2.77277,2.804684
16.618,3.848451,3.062224,2.774479,2.806204
16.62,3.852283,3.064878,2.77618,2.807638
16.622,3.855976,3.067619,2.777873,2.808988
16.624,3.859536,3.070441,2.779561,2.810257
16.626,3.862966,3.073339,2.781244,2.811449
16.628,3.866272,3.076307,2.782924,2.812567
16.63,3.869459,3.079339,2.784603,2.813612
16.632,3.872531,3.082428,2.786281,2.814589
16.634,3.875492,3.085569,2.787961,2.815501
16.636,3.878349,3.088756,2.789643,2.816349
16.638,3.881105,3.091984,2.791329,2.817138
16.64,3.883765,3.095245,2.793021,2.81787
16.642,3.886333,3.098534,2.794719,2.818548
16.644,3.888815,3.101846,2.796426,2.819176
16.646,3.891216,3.105174,2.798142,2.819755
16.648,3.893539,3.108512,2.799869,2.820289
16.65,3.89579,3.111855,2.801609,2.820781
16.652,3.897973,3.115197,2.803362,2.821235
16.654,3.900093,3.118532,2.805131,2.821651
16.656,3.902154,3.121854,2.806916,2.822035
16.658,3.904162,3.125158,2.808719,2.822388
16.66,3.90612,3.128437,2.810541,2.822714
16.662,3.908034,3.131685,2.812384,2.823015
16.664,3.909908,3.134897,2.814249,2.823294
16.666,3.911747,3.138067,2.816137,2.823555
16.668,3.913544,3.141208,2.818047,2.823793
16.67,3.915267,3.144373,2.819967,2.823986
16.672,3.916913,3.147564,2.821898,2.824132
16.674,3.918484,3.150778,2.82384,2.824234
16.676,3.91998,3.154013,2.825792,2.82429
16.678,3.921401,3.157265,2.827756,2.824303
16.68,3.922749,3.160531,2.829731,2.824272
16.682,3.924024,3.163809,2.831718,2.824198
16.684,3.925226,3.167096,2.833716,2.824082
16.686,3.926357,3.170388,2.835727,2.823924
16.688,3.927417,3.173684,2.83775,2.823725
16.69,3.928407,3.17698,2.839786,2.823486
16.692,3.929327,3.180273,2.841835,2.823206
16.694,3.930179,3.18356,2.843897,2.822888
16.696,3.930962,3.186839,2.845972,2.822531
16.698,3.931678,3.190107,2.848061,2.822136
16.7,3.932328,3.19336,2.850164,2.821703
16.702,3.932911,3.196597,2.852281,2.821234
16.704,3.933428,3.199814,2.854413,2.820729
16.706,3.933881,3.203008,2.856559,2.820188
16.708,3.93427,3.206177,2.85872,2.819612
16.71,3.934596,3.209317,2.860897,2.819001
16.712,3.934859,3.212426,2.863089,2.818357
16.714,3.93506,3.215502,2.865297,2.81768
16.716,3.935199,3.21854,2.86752,2.81697
16.718,3.935278,3.22154,2.86976,2.816228
16.72,3.935297,3.224496,2.872017,2.815455
16.722,3.935257,3.227408,2.87429,2.814651
16.724,3.935143,3.230291,2.876579,2.813809
16.726,3.934927,3.233179,2.878883,2.812915
16.728,3.934613,3.236073,2.881201,2.81197
16.73,3.934206,3.238966,2.883534,2.810977
16.732,3.93371,3.241858,2.885881,2.809937
16.734,3.933129,3.244742,2.888243,2.808853
16.736,3.932468,3.247617,2.89062,2.807726
16.738,3.931732,3.250479,2.893011,2.806559
16.74,3.930926,3.253324,2.895416,2.805353
16.742,3.930052,3.256149,2.897836,2.804111
16.744,3.929117,3.258951,2.900271,2.802835
16.746,3.928125,3.261725,2.90272,2.801527
16.748,3.92708,3.264468,2.905183,2.800189
16.75,3.925987,3.267178,2.907661,2.798822
16.752,3.92485,3.26985,2.910153,2.79743
16.754,3.923673,3.272481,2.91266,2.796014
16.756,3.922462,3.275068,2.915181,2.794575
16.758,3.92122,3.277607,2.917716,2.793117
16.76,3.919953,3.280095,2.920266,2.791641
16.762,3.918664,3.282528,2.922831,2.790149
16.764,3.917358,3.284903,2.925409,2.788643
16.766,3.916039,3.287217,2.928002,2.787126
16.768,3.914713,3.289466,2.930609,2.785598
16.77,3.913382,3.291646,2.933231,2.784063
16.772,3.912053,3.293755,2.935867,2.782522
16.774,3.910728,3.295789,2.938517,2.780978
16.776,3.909414,3.297744,2.941182,2.779431
16.778,3.908113,3.299618,2.943861,2.777885
16.78,3.906809,3.301425,2.94655,2.776328
16.782,3.905451,3.303211,2.949241,2.774732
16.784,3.90404,3.304974,2.951934,2.773096
16.786,3.902581,3.306711,2.954632,2.771425
16.788,3.901076,3.308416,2.957335,2.769721
16.79,3.899532,3.310087,2.960045,2.767988
16.792,3.897951,3.311718,2.962763,2.766228
16.794,3.896337,3.313307,2.965492,2.764444
16.796,3.894695,3.314849,2.968233,2.762639
16.798,3.893029,3.31634,2.970986,2.760816
16.8,3.891343,3.317776,2.973755,2.758979
16.802,3.88964,3.319153,2.976539,2.75713
16.804,3.887925,3.320467,2.979342,2.755271
16.806,3.886202,3.321714,2.982163,2.753407
16.808,3.884475,3.322891,2.985006,2.75154
16.81,3.882748,3.323993,2.987871,2.749673
16.812,3.881025,3.325016,2.990759,2.747808
16.814,3.879309,3.325956,2.993673,2.74595
16.816,3.877606,3.32681,2.996614,2.7441
16.818,3.875918,3.327573,2.999583,2.742262
16.82,3.87425,3.328242,3.002581,2.740438
16.822,3.872606,3.328812,3.005611,2.738632
16.824,3.870989,3.32928,3.008674,2.736847
16.826,3.869405,3.329642,3.011771,2.735085
16.828,3.867856,3.329894,3.014904,2.733349
16.83,3.866347,3.330031,3.018074,2.731642
16.832,3.864881,3.330051,3.021282,2.729967
16.834,3.863463,3.329949,3.024531,2.728327
16.836,3.862094,3.329718,3.027825,2.726723
16.838,3.86076,3.329343,3.031182,2.72514
16.84,3.859455,3.328826,3.034601,2.723574
16.842,3.858178,3.328173,3.038079,2.722025
16.844,3.856928,3.327393,3.04161,2.720493
16.846,3.855702,3.32649,3.045191,2.718976
16.848,3.8545,3.325472,3.048817,2.717474
16.85,3.853318,3.324346,3.052484,2.715986
16.852,3.852156,3.323117,3.056187,2.714511
16.854,3.851011,3.321792,3.059923,2.713048
16.856,3.849882,3.320378,3.063686,2.711597
16.858,3.848767,3.318881,3.067473,2.710157
16.86,3.847665,3.317307,3.071279,2.708727
16.862,3.846573,3.315664,3.075099,2.707306
16.864,3.84549,3.313958,3.078931,2.705894
16.866,3.844414,3.312195,3.082768,2.70449
16.868,3.843343,3.310381,3.086608,2.703094
16.87,3.842276,3.308524,3.090445,2.701703
16.872,3.84121,3.306628,3.094276,2.700318
16.874,3.840145,3.304702,3.098096,2.698938
16.876,3.839078,3.302751,3.101902,2.697563
16.878,3.838007,3.300782,3.105687,2.69619
16.88,3.836932,3.298801,3.10945,2.694821
16.882,3.835849,3.296814,3.113184,2.693453
16.884,3.834759,3.294828,3.116887,2.692086
16.886,3.833657,3.29285,3.120553,2.69072
16.888,3.832544,3.290885,3.124179,2.689354
16.89,3.831417,3.28894,3.12776,2.687986
16.892,3.830275,3.287021,3.131293,2.686617
16.894,3.829123,3.28509,3.1348,2.685241
16.896,3.827967,3.283115,3.138303,2.683856
16.898,3.826807,3.281097,3.141801,2.682464
16.9,3.825644,3.279038,3.145293,2.681067
16.902,3.824478,3.27694,3.148778,2.679666
16.904,3.82331,3.274806,3.152255,2.678262
16.906,3.82214,3.272636,3.155722,2.676857
16.908,3.820968,3.270434,3.15918,2.675453
16.91,3.819795,3.268201,3.162626,2.674051
16.912,3.818621,3.265939,3.16606,2.672652
16.914,3.817447,3.263651,3.169482,2.67126
16.916,3.816273,3.261337,3.172889,2.669874
16.918,3.815099,3.259001,3.176282,2.668496
16.92,3.813926,3.256643,3.179658,2.667129
16.922,3.812753,3.254267,3.183018,2.665773
16.924,3.811583,3.251874,3.18636,2.664431
16.926,3.810414,3.249465,3.189683,2.663103
16.928,3.809247,3.247043,3.192986,2.661791
16.93,3.808084,3.244611,3.196269,2.660497
16.932,3.806923,3.242169,3.19953,2.659222
16.934,3.805766,3.23972,3.202769,2.657969
16.936,3.804612,3.237265,3.205984,2.656737
16.938,3.803463,3.234807,3.209174,2.65553
16.94,3.802318,3.232348,3.212339,2.654348
16.942,3.801178,3.229889,3.215477,2.653193
16.944,3.800044,3.227433,3.218588,2.652066
16.946,3.798916,3.224981,3.221671,2.65097
16.948,3.797793,3.222536,3.224724,2.649905
